,,,,Content_Type,Sentiment,,Datetime,Time,Interval,,
,,,,GIF,positive,,9:17:00 PM,9:17:00 PM,Evening,,
,,,,GIF,positive,,12:28:00 AM,12:28:00 AM,Late Night,,
,,,,GIF,positive,,7:08:00 PM,7:08:00 PM,Evening,,
,,,,GIF,positive,,2:40:00 AM,2:40:00 AM,Late Night,,
,,,,GIF,positive,,10:12:00 AM,10:12:00 AM,Morning,,
,,,,GIF,positive,,2:23:00 PM,2:23:00 PM,Afternoon,,
,,,,GIF,positive,,9:32:00 PM,9:32:00 PM,Evening,,
,,,,GIF,positive,,11:23:00 PM,11:23:00 PM,Night,,
,,,,GIF,positive,,6:52:00 AM,6:52:00 AM,Morning,,
,,,,GIF,positive,,10:15:00 PM,10:15:00 PM,Night,,
,,,,GIF,positive,,9:25:00 AM,9:25:00 AM,Morning,,
,,,,GIF,positive,,11:59:00 AM,11:59:00 AM,Afternoon,,
,,,,GIF,positive,,5:45:00 AM,5:45:00 AM,Late Night,,
,,,,GIF,positive,,11:37:00 PM,11:37:00 PM,Night,,
,,,,GIF,positive,,7:39:00 PM,7:39:00 PM,Evening,,
,,,,GIF,positive,,10:41:00 AM,10:41:00 AM,Morning,,
,,,,GIF,positive,,5:46:00 AM,5:46:00 AM,Late Night,,
,,,,GIF,positive,,7:00:00 PM,7:00:00 PM,Evening,,
,,,,GIF,positive,,10:13:00 PM,10:13:00 PM,Night,,
,,,,GIF,positive,,2:25:00 AM,2:25:00 AM,Late Night,,
,,,,GIF,positive,,10:43:00 PM,10:43:00 PM,Night,,
,,,,GIF,positive,,1:33:00 PM,1:33:00 PM,Afternoon,,
,,,,GIF,positive,,6:01:00 PM,6:01:00 PM,Evening,,
,,,,GIF,positive,,1:10:00 AM,1:10:00 AM,Late Night,,
,,,,GIF,positive,,12:59:00 AM,12:59:00 AM,Late Night,,
,,,,GIF,positive,,1:28:00 PM,1:28:00 PM,Afternoon,,
,,,,GIF,positive,,7:15:00 AM,7:15:00 AM,Morning,,
,,,,GIF,positive,,11:10:00 AM,11:10:00 AM,Afternoon,,
,,,,GIF,positive,,1:10:00 PM,1:10:00 PM,Afternoon,,
,,,,GIF,positive,,11:36:00 AM,11:36:00 AM,Afternoon,,
,,,,GIF,positive,,6:32:00 PM,6:32:00 PM,Evening,,
,,,,GIF,positive,,4:30:00 AM,4:30:00 AM,Late Night,,
,,,,GIF,positive,,3:37:00 PM,3:37:00 PM,Afternoon,,
,,,,GIF,positive,,9:01:00 AM,9:01:00 AM,Morning,,
,,,,GIF,positive,,11:18:00 PM,11:18:00 PM,Night,,
,,,,GIF,positive,,1:50:00 PM,1:50:00 PM,Afternoon,,
,,,,GIF,positive,,11:18:00 AM,11:18:00 AM,Afternoon,,
,,,,GIF,positive,,6:00:00 AM,6:00:00 AM,Morning,,
,,,,GIF,positive,,4:34:00 AM,4:34:00 AM,Late Night,,
,,,,GIF,positive,,12:10:00 PM,12:10:00 PM,Afternoon,,
,,,,GIF,positive,,4:04:00 AM,4:04:00 AM,Late Night,,
,,,,GIF,positive,,9:47:00 PM,9:47:00 PM,Evening,,
,,,,GIF,positive,,4:55:00 PM,4:55:00 PM,Afternoon,,
,,,,GIF,positive,,1:02:00 PM,1:02:00 PM,Afternoon,,
,,,,GIF,positive,,8:53:00 PM,8:53:00 PM,Evening,,
,,,,GIF,positive,,9:12:00 PM,9:12:00 PM,Evening,,
,,,,GIF,positive,,4:41:00 PM,4:41:00 PM,Afternoon,,
,,,,GIF,positive,,12:37:00 AM,12:37:00 AM,Late Night,,
,,,,GIF,positive,,7:09:00 PM,7:09:00 PM,Evening,,
,,,,GIF,positive,,12:41:00 AM,12:41:00 AM,Late Night,,
,,,,GIF,positive,,3:12:00 AM,3:12:00 AM,Late Night,,
,,,,GIF,positive,,7:00:00 AM,7:00:00 AM,Morning,,
,,,,GIF,positive,,6:06:00 AM,6:06:00 AM,Morning,,
,,,,GIF,positive,,7:20:00 AM,7:20:00 AM,Morning,,
,,,,GIF,positive,,4:28:00 AM,4:28:00 AM,Late Night,,
,,,,GIF,positive,,5:33:00 PM,5:33:00 PM,Evening,,
,,,,GIF,positive,,12:58:00 PM,12:58:00 PM,Afternoon,,
,,,,GIF,positive,,1:50:00 PM,1:50:00 PM,Afternoon,,
,,,,GIF,positive,,7:52:00 PM,7:52:00 PM,Evening,,
,,,,GIF,positive,,1:20:00 AM,1:20:00 AM,Late Night,,
,,,,GIF,positive,,3:39:00 AM,3:39:00 AM,Late Night,,
,,,,GIF,positive,,2:51:00 PM,2:51:00 PM,Afternoon,,
,,,,GIF,positive,,3:42:00 PM,3:42:00 PM,Afternoon,,
,,,,GIF,positive,,4:08:00 AM,4:08:00 AM,Late Night,,
,,,,GIF,positive,,10:48:00 PM,10:48:00 PM,Night,,
,,,,GIF,positive,,7:26:00 AM,7:26:00 AM,Morning,,
,,,,GIF,positive,,5:47:00 PM,5:47:00 PM,Evening,,
,,,,GIF,positive,,8:17:00 AM,8:17:00 AM,Morning,,
,,,,GIF,positive,,3:35:00 PM,3:35:00 PM,Afternoon,,
,,,,GIF,positive,,2:02:00 AM,2:02:00 AM,Late Night,,
,,,,GIF,positive,,9:01:00 PM,9:01:00 PM,Evening,,
,,,,GIF,positive,,1:21:00 AM,1:21:00 AM,Late Night,,
,,,,GIF,positive,,9:49:00 PM,9:49:00 PM,Evening,,
,,,,GIF,positive,,6:06:00 PM,6:06:00 PM,Evening,,
,,,,GIF,positive,,3:32:00 AM,3:32:00 AM,Late Night,,
,,,,GIF,positive,,10:39:00 AM,10:39:00 AM,Morning,,
,,,,GIF,positive,,10:10:00 PM,10:10:00 PM,Night,,
,,,,GIF,positive,,12:45:00 PM,12:45:00 PM,Afternoon,,
,,,,GIF,positive,,4:43:00 PM,4:43:00 PM,Afternoon,,
,,,,GIF,positive,,11:23:00 PM,11:23:00 PM,Night,,
,,,,GIF,positive,,10:40:00 AM,10:40:00 AM,Morning,,
,,,,GIF,positive,,11:41:00 AM,11:41:00 AM,Afternoon,,
,,,,GIF,positive,,6:35:00 AM,6:35:00 AM,Morning,,
,,,,GIF,positive,,2:58:00 AM,2:58:00 AM,Late Night,,
,,,,GIF,positive,,3:58:00 AM,3:58:00 AM,Late Night,,
,,,,GIF,positive,,7:06:00 PM,7:06:00 PM,Evening,,
,,,,GIF,positive,,6:57:00 PM,6:57:00 PM,Evening,,
,,,,GIF,positive,,2:21:00 AM,2:21:00 AM,Late Night,,
,,,,GIF,positive,,7:47:00 PM,7:47:00 PM,Evening,,
,,,,GIF,positive,,6:20:00 AM,6:20:00 AM,Morning,,
,,,,GIF,positive,,6:03:00 AM,6:03:00 AM,Morning,,
,,,,GIF,positive,,4:16:00 PM,4:16:00 PM,Afternoon,,
,,,,GIF,positive,,12:24:00 AM,12:24:00 AM,Late Night,,
,,,,GIF,positive,,6:59:00 PM,6:59:00 PM,Evening,,
,,,,GIF,positive,,6:16:00 AM,6:16:00 AM,Morning,,
,,,,GIF,positive,,2:46:00 AM,2:46:00 AM,Late Night,,
,,,,GIF,positive,,11:23:00 AM,11:23:00 AM,Afternoon,,
,,,,GIF,positive,,12:48:00 PM,12:48:00 PM,Afternoon,,
,,,,GIF,positive,,7:22:00 AM,7:22:00 AM,Morning,,
,,,,GIF,positive,,1:31:00 PM,1:31:00 PM,Afternoon,,
,,,,GIF,positive,,11:31:00 AM,11:31:00 AM,Afternoon,,
,,,,GIF,positive,,10:13:00 PM,10:13:00 PM,Night,,
,,,,GIF,positive,,9:48:00 AM,9:48:00 AM,Morning,,
,,,,GIF,positive,,12:48:00 AM,12:48:00 AM,Late Night,,
,,,,GIF,positive,,7:29:00 AM,7:29:00 AM,Morning,,
,,,,GIF,positive,,1:26:00 PM,1:26:00 PM,Afternoon,,
,,,,GIF,positive,,3:09:00 PM,3:09:00 PM,Afternoon,,
,,,,GIF,positive,,3:13:00 AM,3:13:00 AM,Late Night,,
,,,,GIF,positive,,7:59:00 PM,7:59:00 PM,Evening,,
,,,,GIF,positive,,6:59:00 AM,6:59:00 AM,Morning,,
,,,,GIF,positive,,7:41:00 AM,7:41:00 AM,Morning,,
,,,,GIF,positive,,5:05:00 PM,5:05:00 PM,Evening,,
,,,,GIF,positive,,5:41:00 AM,5:41:00 AM,Late Night,,
,,,,GIF,positive,,6:11:00 AM,6:11:00 AM,Morning,,
,,,,GIF,positive,,11:14:00 AM,11:14:00 AM,Afternoon,,
,,,,GIF,positive,,6:06:00 AM,6:06:00 AM,Morning,,
,,,,GIF,positive,,1:05:00 PM,1:05:00 PM,Afternoon,,
,,,,GIF,positive,,12:16:00 PM,12:16:00 PM,Afternoon,,
,,,,GIF,positive,,7:22:00 AM,7:22:00 AM,Morning,,
,,,,GIF,positive,,6:19:00 PM,6:19:00 PM,Evening,,
,,,,GIF,positive,,11:56:00 PM,11:56:00 PM,Night,,
,,,,GIF,positive,,7:04:00 PM,7:04:00 PM,Evening,,
,,,,GIF,positive,,11:27:00 AM,11:27:00 AM,Afternoon,,
,,,,GIF,positive,,12:38:00 AM,12:38:00 AM,Late Night,,
,,,,GIF,positive,,6:23:00 AM,6:23:00 AM,Morning,,
,,,,GIF,positive,,5:51:00 PM,5:51:00 PM,Evening,,
,,,,GIF,positive,,6:09:00 AM,6:09:00 AM,Morning,,
,,,,GIF,positive,,12:22:00 AM,12:22:00 AM,Late Night,,
,,,,GIF,positive,,8:32:00 PM,8:32:00 PM,Evening,,
,,,,GIF,positive,,1:24:00 PM,1:24:00 PM,Afternoon,,
,,,,GIF,positive,,10:18:00 AM,10:18:00 AM,Morning,,
,,,,GIF,positive,,10:17:00 PM,10:17:00 PM,Night,,
,,,,GIF,positive,,10:40:00 PM,10:40:00 PM,Night,,
,,,,GIF,positive,,2:51:00 PM,2:51:00 PM,Afternoon,,
,,,,GIF,positive,,12:29:00 PM,12:29:00 PM,Afternoon,,
,,,,GIF,positive,,7:21:00 AM,7:21:00 AM,Morning,,
,,,,GIF,positive,,4:11:00 AM,4:11:00 AM,Late Night,,
,,,,GIF,positive,,5:23:00 AM,5:23:00 AM,Late Night,,
,,,,GIF,positive,,11:35:00 PM,11:35:00 PM,Night,,
,,,,GIF,positive,,10:24:00 AM,10:24:00 AM,Morning,,
,,,,GIF,positive,,12:53:00 PM,12:53:00 PM,Afternoon,,
,,,,GIF,positive,,4:35:00 AM,4:35:00 AM,Late Night,,
,,,,GIF,positive,,5:53:00 PM,5:53:00 PM,Evening,,
,,,,GIF,positive,,7:41:00 AM,7:41:00 AM,Morning,,
,,,,GIF,positive,,1:31:00 PM,1:31:00 PM,Afternoon,,
,,,,GIF,positive,,3:55:00 AM,3:55:00 AM,Late Night,,
,,,,GIF,positive,,3:46:00 PM,3:46:00 PM,Afternoon,,
,,,,GIF,positive,,6:14:00 PM,6:14:00 PM,Evening,,
,,,,GIF,positive,,7:58:00 AM,7:58:00 AM,Morning,,
,,,,GIF,positive,,12:13:00 AM,12:13:00 AM,Late Night,,
,,,,GIF,positive,,10:18:00 AM,10:18:00 AM,Morning,,
,,,,GIF,positive,,3:57:00 PM,3:57:00 PM,Afternoon,,
,,,,GIF,positive,,6:08:00 AM,6:08:00 AM,Morning,,
,,,,GIF,positive,,6:14:00 AM,6:14:00 AM,Morning,,
,,,,GIF,positive,,8:51:00 PM,8:51:00 PM,Evening,,
,,,,GIF,positive,,5:12:00 PM,5:12:00 PM,Evening,,
,,,,GIF,positive,,9:30:00 AM,9:30:00 AM,Morning,,
,,,,GIF,positive,,10:48:00 PM,10:48:00 PM,Night,,
,,,,GIF,positive,,9:03:00 AM,9:03:00 AM,Morning,,
,,,,GIF,positive,,3:51:00 AM,3:51:00 AM,Late Night,,
,,,,GIF,positive,,4:06:00 AM,4:06:00 AM,Late Night,,
,,,,GIF,positive,,12:54:00 AM,12:54:00 AM,Late Night,,
,,,,GIF,positive,,6:41:00 PM,6:41:00 PM,Evening,,
,,,,GIF,positive,,1:43:00 PM,1:43:00 PM,Afternoon,,
,,,,GIF,positive,,1:59:00 PM,1:59:00 PM,Afternoon,,
,,,,GIF,positive,,3:44:00 PM,3:44:00 PM,Afternoon,,
,,,,GIF,positive,,10:32:00 PM,10:32:00 PM,Night,,
,,,,GIF,positive,,11:46:00 PM,11:46:00 PM,Night,,
,,,,GIF,positive,,8:30:00 AM,8:30:00 AM,Morning,,
,,,,GIF,positive,,8:01:00 AM,8:01:00 AM,Morning,,
,,,,GIF,positive,,12:22:00 AM,12:22:00 AM,Late Night,,
,,,,GIF,positive,,4:58:00 AM,4:58:00 AM,Late Night,,
,,,,GIF,positive,,5:14:00 PM,5:14:00 PM,Evening,,
,,,,GIF,positive,,4:53:00 PM,4:53:00 PM,Afternoon,,
,,,,GIF,positive,,3:28:00 PM,3:28:00 PM,Afternoon,,
,,,,GIF,positive,,9:55:00 AM,9:55:00 AM,Morning,,
,,,,GIF,positive,,2:15:00 AM,2:15:00 AM,Late Night,,
,,,,GIF,positive,,1:25:00 AM,1:25:00 AM,Late Night,,
,,,,GIF,positive,,3:55:00 AM,3:55:00 AM,Late Night,,
,,,,GIF,positive,,9:35:00 PM,9:35:00 PM,Evening,,
,,,,GIF,positive,,2:33:00 AM,2:33:00 AM,Late Night,,
,,,,GIF,positive,,7:08:00 PM,7:08:00 PM,Evening,,
,,,,GIF,positive,,10:38:00 AM,10:38:00 AM,Morning,,
,,,,GIF,positive,,8:00:00 PM,8:00:00 PM,Evening,,
,,,,GIF,positive,,8:23:00 AM,8:23:00 AM,Morning,,
,,,,GIF,positive,,5:12:00 AM,5:12:00 AM,Late Night,,
,,,,GIF,positive,,2:07:00 PM,2:07:00 PM,Afternoon,,
,,,,GIF,positive,,5:40:00 PM,5:40:00 PM,Evening,,
,,,,GIF,positive,,1:50:00 PM,1:50:00 PM,Afternoon,,
,,,,GIF,positive,,4:56:00 AM,4:56:00 AM,Late Night,,
,,,,GIF,positive,,12:41:00 AM,12:41:00 AM,Late Night,,
,,,,GIF,positive,,11:23:00 PM,11:23:00 PM,Night,,
,,,,GIF,positive,,7:00:00 AM,7:00:00 AM,Morning,,
,,,,GIF,negative,,2:09:00 PM,2:09:00 PM,Afternoon,,
,,,,GIF,negative,,8:15:00 AM,8:15:00 AM,Morning,,
,,,,GIF,positive,,1:57:00 PM,1:57:00 PM,Afternoon,,
,,,,GIF,negative,,11:28:00 PM,11:28:00 PM,Night,,
,,,,GIF,negative,,12:57:00 AM,12:57:00 AM,Late Night,,
,,,,GIF,positive,,12:45:00 PM,12:45:00 PM,Afternoon,,
,,,,GIF,positive,,5:35:00 AM,5:35:00 AM,Late Night,,
,,,,GIF,negative,,9:33:00 PM,9:33:00 PM,Evening,,
,,,,GIF,negative,,9:31:00 PM,9:31:00 PM,Evening,,
,,,,GIF,positive,,3:36:00 PM,3:36:00 PM,Afternoon,,
,,,,GIF,negative,,11:43:00 PM,11:43:00 PM,Night,,
,,,,GIF,positive,,1:39:00 AM,1:39:00 AM,Late Night,,
,,,,GIF,negative,,6:16:00 AM,6:16:00 AM,Morning,,
,,,,GIF,negative,,4:21:00 AM,4:21:00 AM,Late Night,,
,,,,GIF,negative,,2:39:00 PM,2:39:00 PM,Afternoon,,
,,,,GIF,negative,,8:36:00 PM,8:36:00 PM,Evening,,
,,,,GIF,positive,,3:16:00 PM,3:16:00 PM,Afternoon,,
,,,,GIF,negative,,1:47:00 AM,1:47:00 AM,Late Night,,
,,,,GIF,negative,,11:46:00 AM,11:46:00 AM,Afternoon,,
,,,,GIF,negative,,9:45:00 PM,9:45:00 PM,Evening,,
,,,,GIF,positive,,10:07:00 AM,10:07:00 AM,Morning,,
,,,,GIF,positive,,11:26:00 PM,11:26:00 PM,Night,,
,,,,GIF,positive,,8:54:00 PM,8:54:00 PM,Evening,,
,,,,GIF,negative,,4:43:00 PM,4:43:00 PM,Afternoon,,
,,,,GIF,negative,,8:28:00 AM,8:28:00 AM,Morning,,
,,,,GIF,positive,,6:40:00 AM,6:40:00 AM,Morning,,
,,,,GIF,negative,,9:48:00 PM,9:48:00 PM,Evening,,
,,,,GIF,positive,,5:54:00 PM,5:54:00 PM,Evening,,
,,,,GIF,positive,,7:44:00 PM,7:44:00 PM,Evening,,
,,,,GIF,negative,,11:05:00 AM,11:05:00 AM,Afternoon,,
,,,,GIF,positive,,11:57:00 PM,11:57:00 PM,Night,,
,,,,GIF,positive,,3:56:00 AM,3:56:00 AM,Late Night,,
,,,,GIF,positive,,7:43:00 AM,7:43:00 AM,Morning,,
,,,,GIF,positive,,2:22:00 AM,2:22:00 AM,Late Night,,
,,,,GIF,negative,,7:04:00 AM,7:04:00 AM,Morning,,
,,,,GIF,negative,,6:11:00 PM,6:11:00 PM,Evening,,
,,,,GIF,negative,,11:55:00 PM,11:55:00 PM,Night,,
,,,,GIF,positive,,8:11:00 AM,8:11:00 AM,Morning,,
,,,,GIF,positive,,5:47:00 AM,5:47:00 AM,Late Night,,
,,,,GIF,positive,,7:26:00 AM,7:26:00 AM,Morning,,
,,,,GIF,negative,,1:42:00 PM,1:42:00 PM,Afternoon,,
,,,,GIF,positive,,12:08:00 PM,12:08:00 PM,Afternoon,,
,,,,GIF,negative,,5:47:00 PM,5:47:00 PM,Evening,,
,,,,GIF,positive,,6:17:00 AM,6:17:00 AM,Morning,,
,,,,GIF,positive,,3:06:00 PM,3:06:00 PM,Afternoon,,
,,,,GIF,negative,,2:50:00 AM,2:50:00 AM,Late Night,,
,,,,GIF,positive,,5:52:00 AM,5:52:00 AM,Late Night,,
,,,,GIF,negative,,6:34:00 AM,6:34:00 AM,Morning,,
,,,,GIF,negative,,8:12:00 AM,8:12:00 AM,Morning,,
,,,,GIF,negative,,9:17:00 PM,9:17:00 PM,Evening,,
,,,,GIF,positive,,1:41:00 PM,1:41:00 PM,Afternoon,,
,,,,GIF,positive,,10:34:00 PM,10:34:00 PM,Night,,
,,,,GIF,positive,,2:04:00 PM,2:04:00 PM,Afternoon,,
,,,,GIF,positive,,6:07:00 AM,6:07:00 AM,Morning,,
,,,,GIF,negative,,11:24:00 PM,11:24:00 PM,Night,,
,,,,GIF,positive,,11:29:00 PM,11:29:00 PM,Night,,
,,,,GIF,positive,,11:47:00 AM,11:47:00 AM,Afternoon,,
,,,,GIF,positive,,10:01:00 PM,10:01:00 PM,Night,,
,,,,GIF,positive,,4:03:00 AM,4:03:00 AM,Late Night,,
,,,,GIF,negative,,9:12:00 AM,9:12:00 AM,Morning,,
,,,,GIF,positive,,6:39:00 PM,6:39:00 PM,Evening,,
,,,,GIF,negative,,1:21:00 PM,1:21:00 PM,Afternoon,,
,,,,GIF,negative,,2:30:00 PM,2:30:00 PM,Afternoon,,
,,,,GIF,negative,,6:22:00 AM,6:22:00 AM,Morning,,
,,,,GIF,positive,,12:02:00 AM,12:02:00 AM,Late Night,,
,,,,GIF,negative,,12:09:00 AM,12:09:00 AM,Late Night,,
,,,,GIF,positive,,11:52:00 PM,11:52:00 PM,Night,,
,,,,GIF,positive,,12:37:00 AM,12:37:00 AM,Late Night,,
,,,,GIF,negative,,3:44:00 AM,3:44:00 AM,Late Night,,
,,,,GIF,positive,,3:22:00 AM,3:22:00 AM,Late Night,,
,,,,GIF,negative,,5:42:00 AM,5:42:00 AM,Late Night,,
,,,,GIF,negative,,3:14:00 AM,3:14:00 AM,Late Night,,
,,,,GIF,negative,,8:51:00 AM,8:51:00 AM,Morning,,
,,,,GIF,positive,,12:37:00 AM,12:37:00 AM,Late Night,,
,,,,GIF,positive,,4:26:00 PM,4:26:00 PM,Afternoon,,
,,,,GIF,negative,,7:56:00 AM,7:56:00 AM,Morning,,
,,,,GIF,negative,,6:32:00 PM,6:32:00 PM,Evening,,
,,,,GIF,negative,,1:25:00 AM,1:25:00 AM,Late Night,,
,,,,GIF,negative,,11:11:00 AM,11:11:00 AM,Afternoon,,
,,,,GIF,negative,,3:56:00 PM,3:56:00 PM,Afternoon,,
,,,,GIF,negative,,1:34:00 PM,1:34:00 PM,Afternoon,,
,,,,GIF,positive,,8:16:00 PM,8:16:00 PM,Evening,,
,,,,GIF,positive,,6:02:00 AM,6:02:00 AM,Morning,,
,,,,GIF,positive,,4:21:00 AM,4:21:00 AM,Late Night,,
,,,,GIF,negative,,7:55:00 PM,7:55:00 PM,Evening,,
,,,,GIF,positive,,12:05:00 PM,12:05:00 PM,Afternoon,,
,,,,GIF,positive,,1:44:00 AM,1:44:00 AM,Late Night,,
,,,,GIF,positive,,12:51:00 AM,12:51:00 AM,Late Night,,
,,,,GIF,negative,,9:46:00 PM,9:46:00 PM,Evening,,
,,,,GIF,positive,,9:27:00 PM,9:27:00 PM,Evening,,
,,,,GIF,positive,,7:59:00 AM,7:59:00 AM,Morning,,
,,,,GIF,positive,,9:36:00 PM,9:36:00 PM,Evening,,
,,,,GIF,positive,,3:04:00 AM,3:04:00 AM,Late Night,,
,,,,GIF,positive,,12:19:00 PM,12:19:00 PM,Afternoon,,
,,,,GIF,positive,,4:58:00 PM,4:58:00 PM,Afternoon,,
,,,,GIF,positive,,11:45:00 PM,11:45:00 PM,Night,,
,,,,GIF,positive,,12:45:00 PM,12:45:00 PM,Afternoon,,
,,,,GIF,positive,,4:20:00 PM,4:20:00 PM,Afternoon,,
,,,,GIF,positive,,10:28:00 AM,10:28:00 AM,Morning,,
,,,,GIF,positive,,1:53:00 AM,1:53:00 AM,Late Night,,
,,,,GIF,positive,,11:20:00 AM,11:20:00 AM,Afternoon,,
,,,,GIF,negative,,7:20:00 PM,7:20:00 PM,Evening,,
,,,,GIF,negative,,9:57:00 AM,9:57:00 AM,Morning,,
,,,,GIF,positive,,2:34:00 AM,2:34:00 AM,Late Night,,
,,,,GIF,negative,,2:19:00 AM,2:19:00 AM,Late Night,,
,,,,GIF,negative,,1:43:00 AM,1:43:00 AM,Late Night,,
,,,,GIF,negative,,6:33:00 AM,6:33:00 AM,Morning,,
,,,,GIF,positive,,8:55:00 AM,8:55:00 AM,Morning,,
,,,,GIF,positive,,4:00:00 AM,4:00:00 AM,Late Night,,
,,,,GIF,neutral,,10:29:00 PM,10:29:00 PM,Night,,
,,,,GIF,positive,,2:48:00 PM,2:48:00 PM,Afternoon,,
,,,,GIF,positive,,8:57:00 AM,8:57:00 AM,Morning,,
,,,,GIF,neutral,,7:27:00 PM,7:27:00 PM,Evening,,
,,,,GIF,neutral,,12:13:00 AM,12:13:00 AM,Late Night,,
,,,,GIF,positive,,7:06:00 PM,7:06:00 PM,Evening,,
,,,,GIF,neutral,,2:50:00 PM,2:50:00 PM,Afternoon,,
,,,,GIF,positive,,3:37:00 PM,3:37:00 PM,Afternoon,,
,,,,GIF,positive,,9:14:00 PM,9:14:00 PM,Evening,,
,,,,GIF,neutral,,5:57:00 AM,5:57:00 AM,Late Night,,
,,,,GIF,neutral,,10:36:00 AM,10:36:00 AM,Morning,,
,,,,GIF,positive,,12:49:00 PM,12:49:00 PM,Afternoon,,
,,,,GIF,positive,,5:46:00 AM,5:46:00 AM,Late Night,,
,,,,GIF,positive,,11:29:00 PM,11:29:00 PM,Night,,
,,,,GIF,positive,,2:42:00 PM,2:42:00 PM,Afternoon,,
,,,,GIF,positive,,1:06:00 PM,1:06:00 PM,Afternoon,,
,,,,GIF,positive,,9:47:00 PM,9:47:00 PM,Evening,,
,,,,GIF,neutral,,3:38:00 PM,3:38:00 PM,Afternoon,,
,,,,GIF,positive,,2:17:00 PM,2:17:00 PM,Afternoon,,
,,,,GIF,neutral,,1:36:00 AM,1:36:00 AM,Late Night,,
,,,,GIF,positive,,12:50:00 PM,12:50:00 PM,Afternoon,,
,,,,GIF,positive,,3:45:00 AM,3:45:00 AM,Late Night,,
,,,,GIF,positive,,12:24:00 PM,12:24:00 PM,Afternoon,,
,,,,GIF,neutral,,11:39:00 PM,11:39:00 PM,Night,,
,,,,GIF,neutral,,11:02:00 AM,11:02:00 AM,Afternoon,,
,,,,GIF,neutral,,5:29:00 AM,5:29:00 AM,Late Night,,
,,,,GIF,neutral,,11:44:00 PM,11:44:00 PM,Night,,
,,,,GIF,neutral,,12:47:00 PM,12:47:00 PM,Afternoon,,
,,,,GIF,positive,,7:15:00 PM,7:15:00 PM,Evening,,
,,,,GIF,positive,,4:18:00 PM,4:18:00 PM,Afternoon,,
,,,,GIF,neutral,,1:12:00 PM,1:12:00 PM,Afternoon,,
,,,,GIF,neutral,,7:33:00 AM,7:33:00 AM,Morning,,
,,,,GIF,positive,,1:09:00 PM,1:09:00 PM,Afternoon,,
,,,,GIF,positive,,4:25:00 PM,4:25:00 PM,Afternoon,,
,,,,GIF,neutral,,1:04:00 PM,1:04:00 PM,Afternoon,,
,,,,GIF,neutral,,12:48:00 AM,12:48:00 AM,Late Night,,
,,,,GIF,neutral,,7:07:00 AM,7:07:00 AM,Morning,,
,,,,GIF,neutral,,10:30:00 PM,10:30:00 PM,Night,,
,,,,GIF,neutral,,8:34:00 PM,8:34:00 PM,Evening,,
,,,,GIF,neutral,,12:35:00 PM,12:35:00 PM,Afternoon,,
,,,,GIF,positive,,1:39:00 PM,1:39:00 PM,Afternoon,,
,,,,GIF,neutral,,10:59:00 PM,10:59:00 PM,Night,,
,,,,GIF,positive,,10:42:00 PM,10:42:00 PM,Night,,
,,,,GIF,positive,,7:10:00 AM,7:10:00 AM,Morning,,
,,,,GIF,neutral,,9:42:00 PM,9:42:00 PM,Evening,,
,,,,GIF,neutral,,7:33:00 AM,7:33:00 AM,Morning,,
,,,,GIF,positive,,6:34:00 PM,6:34:00 PM,Evening,,
,,,,GIF,neutral,,12:55:00 PM,12:55:00 PM,Afternoon,,
,,,,GIF,neutral,,9:38:00 PM,9:38:00 PM,Evening,,
,,,,GIF,positive,,5:35:00 PM,5:35:00 PM,Evening,,
,,,,GIF,positive,,5:42:00 AM,5:42:00 AM,Late Night,,
,,,,GIF,positive,,4:49:00 PM,4:49:00 PM,Afternoon,,
,,,,GIF,neutral,,3:03:00 PM,3:03:00 PM,Afternoon,,
,,,,GIF,neutral,,8:54:00 PM,8:54:00 PM,Evening,,
,,,,GIF,neutral,,11:43:00 PM,11:43:00 PM,Night,,
,,,,GIF,neutral,,11:28:00 AM,11:28:00 AM,Afternoon,,
,,,,GIF,neutral,,12:16:00 AM,12:16:00 AM,Late Night,,
,,,,GIF,positive,,7:44:00 PM,7:44:00 PM,Evening,,
,,,,GIF,positive,,7:14:00 AM,7:14:00 AM,Morning,,
,,,,GIF,neutral,,11:43:00 PM,11:43:00 PM,Night,,
,,,,GIF,positive,,10:28:00 PM,10:28:00 PM,Night,,
,,,,GIF,neutral,,5:09:00 AM,5:09:00 AM,Late Night,,
,,,,GIF,neutral,,8:02:00 AM,8:02:00 AM,Morning,,
,,,,GIF,neutral,,4:40:00 PM,4:40:00 PM,Afternoon,,
,,,,GIF,neutral,,5:56:00 PM,5:56:00 PM,Evening,,
,,,,GIF,positive,,12:16:00 AM,12:16:00 AM,Late Night,,
,,,,GIF,neutral,,4:20:00 AM,4:20:00 AM,Late Night,,
,,,,GIF,neutral,,11:12:00 PM,11:12:00 PM,Night,,
,,,,GIF,neutral,,1:05:00 AM,1:05:00 AM,Late Night,,
,,,,GIF,neutral,,6:57:00 PM,6:57:00 PM,Evening,,
,,,,GIF,positive,,6:44:00 PM,6:44:00 PM,Evening,,
,,,,GIF,positive,,7:46:00 PM,7:46:00 PM,Evening,,
,,,,GIF,neutral,,12:17:00 AM,12:17:00 AM,Late Night,,
,,,,GIF,positive,,12:59:00 AM,12:59:00 AM,Late Night,,
,,,,GIF,neutral,,7:54:00 AM,7:54:00 AM,Morning,,
,,,,GIF,positive,,2:43:00 AM,2:43:00 AM,Late Night,,
,,,,GIF,neutral,,10:11:00 PM,10:11:00 PM,Night,,
